 
  * * * * * * * PROGRAM ZCROSS * * * * * * * *
  * *
  * M.J. KRAFFT *
  * *
  * *
  * Zero Up-Crossing Analysis *
  * *
  * * * * * * * * * * * * * * * * * * * * * * *
 
 
  * * * * * * * * INPUT DATA * * * * * * * * *
 
  INPUT TIME SERIES ANALYZED: vagues.in   
  NUMBER OF POINTS IN SERIES:        10335
  TIME SERIES TIME STEP :   0.2030000      SEC
  TIME SERIES RECORD LENGTH :    2097.802      SEC
 
  Notes: -mean of time series has been removed.
  -except for computation of mean of input
  time series, data prior to first up-
  crossing and data after last up-crossing
  has been ignored in z-cross analysis.
 
  * * * Z-CROSS WAVE HEIGHT/PERIOD DATA * * * *
 
 INDEX   HEIGHT    PERIOD     CREST HEIGHT   TROUGH DEPTH
  1071    0.0540    0.8120     0.0249         -0.0291
  1072    0.0190    0.6090     0.0059         -0.0131
  1073    0.0780    1.2180     0.0509         -0.0271
  1074    0.0450    1.0150     0.0249         -0.0201
  1075    0.0510    1.6240     0.0209         -0.0301
  1076    0.0670    1.2180     0.0319         -0.0351
  1077    0.0490    1.4210     0.0289         -0.0201
  1078    0.0730    1.0150     0.0349         -0.0381
  1079    0.0480    0.6090     0.0349         -0.0131
  1080    0.0570    0.8120     0.0329         -0.0241
  1081    0.0570    0.8120     0.0329         -0.0241
  1082    0.0700    1.4210     0.0249         -0.0451
  1083    0.0860    1.0150     0.0409         -0.0451
  1084    0.0910    1.0150     0.0549         -0.0361
  1085    0.1510    1.0150     0.1109         -0.0401
  1086    0.1130    1.2180     0.0649         -0.0481
  1087    0.1030    1.2180     0.0609         -0.0421
  1088    0.0950    1.2180     0.0569         -0.0381
  1089    0.0910    0.8120     0.0599         -0.0311
  1090    0.0830    1.0150     0.0479         -0.0351
  1091    0.0840    1.6240     0.0489         -0.0351
  1092    0.0670    0.8120     0.0409         -0.0261
  1093    0.0510    0.8120     0.0249         -0.0261
  1094    0.0650    1.4210     0.0369         -0.0281
  1095    0.0740    1.0150     0.0529         -0.0211
  1096    0.0850    1.0150     0.0489         -0.0361
  1097    0.0830    1.4210     0.0489         -0.0341
  1098    0.0700    1.8270     0.0279         -0.0421
  1099    0.0990    1.4210     0.0569         -0.0421
  1100    0.1230    1.0150     0.0959         -0.0271
  1101    0.1250    1.4210     0.0629         -0.0621
  1102    0.1390    1.0150     0.0869         -0.0521
  1103    0.0900    1.0150     0.0579         -0.0321
  1104    0.1140    1.2180     0.0739         -0.0401
  1105    0.1180    0.8120     0.0799         -0.0381
  1106    0.1150    1.2180     0.0589         -0.0561
  1107    0.1220    1.2180     0.0819         -0.0401
  1108    0.0980    1.0150     0.0689         -0.0291
  1109    0.0520    1.2180     0.0369         -0.0151
  1110    0.1030    1.0150     0.0579         -0.0451
  1111    0.1230    1.0150     0.0829         -0.0401
  1112    0.0620    0.8120     0.0339         -0.0281
  1113    0.0810    1.4210     0.0589         -0.0221
  1114    0.0450    0.8120     0.0329         -0.0121
  1115    0.0420    0.6090     0.0279         -0.0141
  1116    0.0440    1.2180     0.0279         -0.0161
  1117    0.0610    1.2180     0.0369         -0.0241
  1118    0.0840    0.8120     0.0599         -0.0241
  1119    0.0500    0.8120     0.0349         -0.0151
  1120    0.0730    1.0150     0.0449         -0.0281
  1121    0.0430    0.4060     0.0149         -0.0281
  1122    0.0630    1.2180     0.0309         -0.0321
  1123    0.0900    0.8120     0.0659         -0.0241
  1124    0.0950    1.6240     0.0509         -0.0441
  1125    0.1230    1.0150     0.0839         -0.0391
  1126    0.0980    1.0150     0.0589         -0.0391
  1127    0.0620    1.0150     0.0399         -0.0221
  1128    0.0420    0.6090     0.0339         -0.0081
  1129    0.0500    1.0150     0.0289         -0.0211
  1130    0.0520    1.2180     0.0309         -0.0211
  1131    0.1230    0.8120     0.0739         -0.0491
  1132    0.0520    1.2180     0.0429         -0.0091
  1133    0.0540    1.0150     0.0449         -0.0091
  1134    0.0590    1.4210     0.0489         -0.0101
  1135    0.0730    1.2180     0.0529         -0.0201
  1136    0.1130    1.0150     0.0759         -0.0371
  1137    0.0660    1.6240     0.0289         -0.0371
  1138    0.1150    1.0150     0.0669         -0.0481
  1139    0.1010    0.8120     0.0799         -0.0211
  1140    0.0510    1.8270     0.0299         -0.0211
  1141    0.0450    0.8120     0.0349         -0.0101
  1142    0.1060    0.8120     0.0599         -0.0461
  1143    0.0790    1.0150     0.0489         -0.0301
  1144    0.0440    0.6090     0.0369         -0.0071
  1145    0.0390    0.6090     0.0349         -0.0041
  1146    0.0220    0.6090     0.0149         -0.0071
  1147    0.0480    0.8120     0.0289         -0.0191
  1148    0.0700    0.8120     0.0509         -0.0191
  1149    0.0340    0.8120     0.0299         -0.0041
  1150    0.0490    1.2180     0.0289         -0.0201
  1151    0.1400    1.2180     0.0979         -0.0421
  1152    0.1240    1.2180     0.0839         -0.0401
  1153    0.0980    1.2180     0.0599         -0.0381
  1154    0.1230    0.8120     0.0849         -0.0381
  1155    0.0640    1.0150     0.0339         -0.0301
  1156    0.0480    0.8120     0.0369         -0.0111
  1157    0.0470    0.8120     0.0359         -0.0111
  1158    0.0850    1.2180     0.0389         -0.0461
  1159    0.1200    1.0150     0.0739         -0.0461
  1160    0.1050    1.4210     0.0589         -0.0461
  1161    0.0530    1.0150     0.0389         -0.0141
  1162    0.0690    1.2180     0.0389         -0.0301
  1163    0.0790    0.6090     0.0489         -0.0301
  1164    0.0440    1.4210     0.0389         -0.0051
  1165    0.0860    1.0150     0.0589         -0.0271
  1166    0.1030    1.2180     0.0509         -0.0521
  1167    0.1580    1.0150     0.1359         -0.0221
  1168    0.0440    1.2180     0.0389         -0.0051
  1169    0.0340    0.6090     0.0249         -0.0091
  1170    0.1010    1.0150     0.0789         -0.0221
  1171    0.0720    0.8120     0.0589         -0.0131
  1172    0.0560    1.0150     0.0429         -0.0131
  1173    0.1210    1.2180     0.0769         -0.0441
  1174    0.0810    1.2180     0.0489         -0.0321
  1175    0.1040    1.2180     0.0609         -0.0431
  1176    0.1190    1.0150     0.0759         -0.0431
  1177    0.1490    1.2180     0.1099         -0.0391
  1178    0.1320    1.0150     0.0839         -0.0481
  1179    0.1350    1.0150     0.0869         -0.0481
  1180    0.0700    0.8120     0.0519         -0.0181
  1181    0.0690    1.4210     0.0509         -0.0181
  1182    0.0820    1.2180     0.0459         -0.0361
  1183    0.0840    1.0150     0.0479         -0.0361
  1184    0.0800    1.2180     0.0469         -0.0331
  1185    0.0640    0.8120     0.0569         -0.0071
  1186    0.0710    2.4360     0.0559         -0.0151
  1187    0.1320    0.8120     0.0939         -0.0381
  1188    0.1140    1.0150     0.0759         -0.0381
  1189    0.0870    1.4210     0.0629         -0.0241
  1190    0.0750    1.6240     0.0569         -0.0181
  1191    0.0950    1.2180     0.0799         -0.0151
  1192    0.0590    2.4360     0.0479         -0.0111
  1193    0.0500    0.8120     0.0389         -0.0111
  1194    0.0760    0.8120     0.0649         -0.0111
  1195    0.0580    0.8120     0.0449         -0.0131
  1196    0.0810    1.2180     0.0409         -0.0401
  1197    0.1330    1.2180     0.0899         -0.0431
  1198    0.0990    2.4360     0.0559         -0.0431
  1199    0.0250    0.6090     0.0109         -0.0141
  1200    0.0530    1.0150     0.0499         -0.0031
  1201    0.0790    1.0150     0.0429         -0.0361
  1202    0.0960    1.0150     0.0599         -0.0361
  1203    0.1050    2.8420     0.0679         -0.0371
  1204    0.0780    1.0150     0.0609         -0.0171
  1205    0.0220    0.4060     0.0089         -0.0131
  1206    0.1240    1.0150     0.0859         -0.0381
  1207    0.1050    1.0150     0.0759         -0.0291
  1208    0.0650    0.8120     0.0429         -0.0221
  1209    0.0550    1.8270     0.0429         -0.0121
  1210    0.0410    0.6090     0.0279         -0.0131
  1211    0.1300    1.0150     0.0879         -0.0421
  1212    0.1360    1.2180     0.0899         -0.0461
  1213    0.1280    1.0150     0.0939         -0.0341
  1214    0.1100    1.0150     0.0949         -0.0151
  1215    0.0700    1.6240     0.0549         -0.0151
  1216    0.0620    1.2180     0.0469         -0.0151
  1217    0.0660    3.8570     0.0559         -0.0101
  1218    0.0670    0.8120     0.0569         -0.0101
  1219    0.1150    1.2180     0.0909         -0.0241
  1220    0.0850    1.0150     0.0609         -0.0241
  1221    0.1150    1.2180     0.0909         -0.0241
  1222    0.0600    1.0150     0.0469         -0.0131
  1223    0.0750    1.4210     0.0599         -0.0151
  1224    0.0790    5.4810     0.0659         -0.0131
  1225    0.1060    1.8270     0.0799         -0.0261
  1226    0.1390    1.0150     0.0999         -0.0391
  1227    0.0540    1.0150     0.0429         -0.0111
  1228    0.0910    0.8120     0.0799         -0.0111
  1229    0.0760    4.0600     0.0649         -0.0111
  1230    0.0730    2.4360     0.0669         -0.0061
  1231    0.0560    1.4210     0.0489         -0.0071
  1232    0.0830    0.6090     0.0759         -0.0071
  1233    0.1040    1.0150     0.0889         -0.0151
  1234    0.0920    2.2330     0.0769         -0.0151
  1235    0.0710    1.0150     0.0579         -0.0131
  1236    0.0960    1.2180     0.0739         -0.0221
  1237    0.1480    1.0150     0.1039         -0.0441
  1238    0.1160    1.4210     0.0719         -0.0441
  1239    0.0970    2.2330     0.0799         -0.0171
  1240    0.0850    1.0150     0.0679         -0.0171
  1241    0.0790    1.2180     0.0629         -0.0161
  1242    0.0820    1.0150     0.0689         -0.0131
  1243    0.0730    1.0150     0.0599         -0.0131
  1244    0.0850    1.4210     0.0779         -0.0071
  1245    0.0860    1.2180     0.0609         -0.0251
  1246    0.1390    1.0150     0.1139         -0.0251
  1247    0.1000    1.0150     0.0759         -0.0241
  1248    0.1080    1.0150     0.0839         -0.0241
  1249    0.1000    1.4210     0.0809         -0.0191
  1250    0.1010    0.8120     0.0879         -0.0131
  1251    0.0890    1.0150     0.0759         -0.0131
  1252    0.0560    0.8120     0.0429         -0.0131
  1253    0.0870    1.2180     0.0739         -0.0131
  1254    0.1000    1.8270     0.0759         -0.0241
  1255    0.1030    1.0150     0.0739         -0.0291
  1256    0.1090    0.6090     0.0799         -0.0291
  1257    0.0530    1.2180     0.0459         -0.0071
  1258    0.0850    1.0150     0.0779         -0.0071
  1259    0.0690    0.8120     0.0679         -0.0011
  1260    0.0780    1.0150     0.0659         -0.0121
  1261    0.0850    0.6090     0.0769         -0.0081
  1262    0.1100    1.4210     0.1019         -0.0081
  1263    0.0580    3.0450     0.0499         -0.0081
  1264    0.0850    0.8120     0.0779         -0.0071
  1265    0.1190    2.4360     0.0879         -0.0311
  1266    0.0850    1.0150     0.0559         -0.0291
  1267    0.0820    2.0300     0.0529         -0.0291
  1268    0.1560    0.8120     0.1239         -0.0321
  1269    0.1230    2.0300     0.0909         -0.0321
  1270    0.0740    1.0150     0.0629         -0.0111
  1271    0.0980    1.0150     0.0799         -0.0181
  1272    0.1110    2.0300     0.0669         -0.0441
  1273    0.1330    1.0150     0.0889         -0.0441
  1274    0.1040    1.0150     0.0719         -0.0321
  1275    0.1030    1.2180     0.0939         -0.0091
  1276    0.0940    3.2480     0.0799         -0.0141
  1277    0.0890    0.8120     0.0739         -0.0151
  1278    0.0680    1.6240     0.0449         -0.0231
  1279    0.0760    2.8420     0.0519         -0.0241
  1280    0.0820    0.8120     0.0579         -0.0241
  1281    0.1090    1.2180     0.0899         -0.0191
  1282    0.1010    0.8120     0.0729         -0.0281
  1283    0.1210    1.0150     0.0909         -0.0301
  1284    0.0960    1.8270     0.0679         -0.0281
  1285    0.1060    1.2180     0.0869         -0.0191
  1286    0.0930    0.6090     0.0739         -0.0191
  1287    0.0640    1.6240     0.0509         -0.0131
  1288    0.0980    1.2180     0.0739         -0.0241
  1289    0.0900    1.0150     0.0659         -0.0241
  1290    0.0830    0.8120     0.0649         -0.0181
  1291    0.0520    0.6090     0.0399         -0.0121
  1292    0.0870    1.0150     0.0679         -0.0191
  1293    0.0790    1.4210     0.0589         -0.0201
  1294    0.0770    1.6240     0.0469         -0.0301
  1295    0.1640    1.0150     0.1169         -0.0471
  1296    0.0940    0.8120     0.0799         -0.0141
  1297    0.0590    1.4210     0.0469         -0.0121
  1298    0.0540    1.0150     0.0489         -0.0051
  1299    0.0470    1.2180     0.0419         -0.0051
  1300    0.0790    1.0150     0.0479         -0.0311
  1301    0.1130    0.8120     0.0819         -0.0311
  1302    0.0450    1.0150     0.0399         -0.0051
  1303    0.0750    1.6240     0.0529         -0.0221
  1304    0.1200    1.0150     0.0939         -0.0261
  1305    0.0770    1.2180     0.0529         -0.0241
  1306    0.0950    0.8120     0.0719         -0.0231
  1307    0.0830    1.0150     0.0629         -0.0201
  1308    0.0820    1.4210     0.0599         -0.0221
  1309    0.0880    0.8120     0.0619         -0.0261
  1310    0.1170    1.0150     0.0909         -0.0261
  1311    0.1340    1.4210     0.0899         -0.0441
  1312    0.0790    1.0150     0.0669         -0.0121
  1313    0.0590    1.4210     0.0469         -0.0121
  1314    0.0790    1.2180     0.0609         -0.0181
  1315    0.1100    2.6390     0.0739         -0.0361
  1316    0.0910    1.0150     0.0719         -0.0191
  1317    0.0810    1.2180     0.0619         -0.0191
  1318    0.0600    1.6240     0.0529         -0.0071
  1319    0.0620    1.0150     0.0549         -0.0071
  1320    0.0210    0.4060     0.0139         -0.0071
  1321    0.0980    1.0150     0.0679         -0.0301
  1322    0.1060    1.0150     0.0759         -0.0301
  1323    0.1370    1.0150     0.1019         -0.0351
  1324    0.1680    1.0150     0.1099         -0.0581
  1325    0.1130    1.0150     0.0899         -0.0231
  1326    0.0950    1.0150     0.0719         -0.0231
  1327    0.0880    1.2180     0.0699         -0.0181
  1328    0.0810    1.4210     0.0629         -0.0181
  1329    0.1330    0.8120     0.1039         -0.0291
  1330    0.1040    1.2180     0.0749         -0.0291
  1331    0.0980    1.2180     0.0719         -0.0261
  1332    0.1110    1.0150     0.0819         -0.0291
  1333    0.0740    3.8570     0.0589         -0.0151
  1334    0.0850    1.8270     0.0659         -0.0191
  1335    0.0760    1.2180     0.0569         -0.0191
  1336    0.1210    1.0150     0.0909         -0.0301
  1337    0.1080    1.0150     0.0859         -0.0221
  1338    0.0780    2.2330     0.0629         -0.0151
  1339    0.1820    1.0150     0.1179         -0.0641
  1340    0.1700    1.0150     0.1059         -0.0641
  1341    0.0560    2.4360     0.0469         -0.0091
  1342    0.0620    1.0150     0.0529         -0.0091
  1343    0.0690    0.8120     0.0569         -0.0121
  1344    0.1050    2.2330     0.0749         -0.0301
  1345    0.0940    1.4210     0.0639         -0.0301
  1346    0.0910    0.8120     0.0759         -0.0151
  1347    0.0910    1.0150     0.0759         -0.0151
  1348    0.0670    0.8120     0.0519         -0.0151
  1349    0.1060    1.0150     0.0869         -0.0191
  1350    0.1160    1.2180     0.0859         -0.0301
  1351    0.0970    1.0150     0.0779         -0.0191
  1352    0.0640    2.0300     0.0509         -0.0131
  1353    0.0820    1.4210     0.0529         -0.0291
  1354    0.1000    1.0150     0.0709         -0.0291
  1355    0.0840    1.8270     0.0479         -0.0361
  1356    0.1280    1.0150     0.0919         -0.0361
  1357    0.0790    1.2180     0.0549         -0.0241
  1358    0.1160    1.2180     0.1009         -0.0151
  1359    0.0750    0.8120     0.0719         -0.0031
  1360    0.0670    5.2780     0.0599         -0.0071
  1361    0.1010    0.8120     0.0749         -0.0261
  1362    0.1040    3.0450     0.0779         -0.0261
  1363    0.0730    0.8120     0.0659         -0.0071
  1364    0.1000    1.0150     0.0829         -0.0171
  1365    0.0830    1.2180     0.0659         -0.0171
  1366    0.0960    1.0150     0.0759         -0.0201
  1367    0.0750    2.2330     0.0549         -0.0201
  1368    0.0740    1.0150     0.0549         -0.0191
  1369    0.0810    1.8270     0.0619         -0.0191
  1370    0.0660    0.8120     0.0489         -0.0171
  1371    0.0980    2.6390     0.0799         -0.0181
  1372    0.0900    1.0150     0.0719         -0.0181
  1373    0.0640    1.6240     0.0549         -0.0091
  1374    0.0870    0.8120     0.0779         -0.0091
  1375    0.0820    1.0150     0.0669         -0.0151
  1376    0.1030    2.2330     0.0729         -0.0301
  1377    0.0910    1.0150     0.0829         -0.0081
  1378    0.0690    0.8120     0.0619         -0.0071
  1379    0.0750    2.2330     0.0669         -0.0081
  1380    0.0940    2.8420     0.0779         -0.0161
  1381    0.1120    0.8120     0.0879         -0.0241
  1382    0.0850    1.0150     0.0609         -0.0241
  1383    0.0900    1.2180     0.0749         -0.0151
  1384    0.0900    1.0150     0.0749         -0.0151
  1385    0.1030    1.2180     0.0879         -0.0151
  1386    0.1020    1.0150     0.0759         -0.0261
  1387    0.0940    4.8720     0.0679         -0.0261
  1388    0.0810    1.0150     0.0699         -0.0111
  1389    0.0730    1.6240     0.0599         -0.0131
  1390    0.1400    1.2180     0.1119         -0.0281
  1391    0.1050    3.8570     0.0789         -0.0261
  1392    0.0980    2.2330     0.0719         -0.0261
  1393    0.0730    0.8120     0.0639         -0.0091
  1394    0.1030    5.2780     0.0899         -0.0131
  1395    0.0780    2.0300     0.0649         -0.0131
  1396    0.1130    1.0150     0.0839         -0.0291
  1397    0.1040    0.8120     0.0929         -0.0111
  1398    0.0750    2.6390     0.0679         -0.0071
  1399    0.1050    0.8120     0.0879         -0.0171
  1400    0.0820    3.2480     0.0649         -0.0171
  1401    0.1130    1.2180     0.1019         -0.0111
  1402    0.0840    1.2180     0.0749         -0.0091
  1403    0.0650    1.0150     0.0539         -0.0111
  1404    0.0780    1.2180     0.0629         -0.0151
  1405    0.1310    1.2180     0.1019         -0.0291
  1406    0.0820    1.0150     0.0739         -0.0081
  1407    0.0740    0.8120     0.0659         -0.0081
  1408    0.0900    1.2180     0.0689         -0.0211
  1409    0.0800    0.8120     0.0589         -0.0211
  1410    0.0710    1.6240     0.0629         -0.0081
  1411    0.1320    2.2330     0.0789         -0.0531
  1412    0.1430    1.2180     0.0899         -0.0531
  1413    0.1010    1.0150     0.0799         -0.0211
  1414    0.0610    0.8120     0.0479         -0.0131
  1415    0.0660    0.8120     0.0529         -0.0131
  1416    0.0790    1.2180     0.0659         -0.0131
  1417    0.0440    0.6090     0.0219         -0.0221
  1418    0.0800    1.0150     0.0579         -0.0221
  1419    0.1200    1.2180     0.0739         -0.0461
  1420    0.0810    0.8120     0.0349         -0.0461
  1421    0.0270    0.6090     0.0089         -0.0181
  1422    0.0450    0.6090     0.0229         -0.0221
  1423    0.0720    1.4210     0.0229         -0.0491
  1424    0.1660    1.0150     0.0979         -0.0681
  1425    0.0880    1.2180     0.0379         -0.0501
  1426    0.0950    1.0150     0.0379         -0.0571
  1427    0.0950    1.2180     0.0279         -0.0671
  1428    0.0500    1.0150     0.0089         -0.0411
  1429    0.0500    1.0150     0.0079         -0.0421
  1430    0.0820    2.2330     0.0059         -0.0761
  1431    0.4450   68.0050     0.0149         -0.4301
  1432    0.0890    2.4360     0.0109         -0.0781
  1433    0.0330    0.8120     0.0119         -0.0211
  1434    0.0360    0.6090     0.0189         -0.0171
  1435    0.0850    1.0150     0.0569         -0.0281
  1436    0.1050    1.0150     0.0709         -0.0341
  1437    0.1130    0.8120     0.0889         -0.0241
  1438    0.1420    2.4360     0.1379         -0.0041
  1439    0.2640   33.4950     0.2589         -0.0051
  1440    0.3060    3.2480     0.2539         -0.0521
  1441    0.2690    2.4360     0.2289         -0.0401
  1442    0.2970    5.2780     0.2409         -0.0561
  1443    0.3010    3.0450     0.2329         -0.0681
  1444    0.3850    2.2330     0.2569         -0.1281
  1445    0.3960    2.4360     0.3079         -0.0881
  1446    0.2890    2.6390     0.2009         -0.0881
  1447    0.3170    2.6390     0.1899         -0.1271
  1448    0.2850    2.2330     0.1909         -0.0941
  1449    0.2120    2.4360     0.1239         -0.0881
  1450    0.2350    2.4360     0.1569         -0.0781
  1451    0.2470    2.2330     0.1319         -0.1151
  1452    0.1990    2.4360     0.1149         -0.0841
  1453    0.2300    2.0300     0.1299         -0.1001
  1454    0.1750    2.2330     0.1039         -0.0711
  1455    0.1720    1.4210     0.0819         -0.0901
  1456    0.1170    1.0150     0.0469         -0.0701
  1457    0.2080    1.4210     0.0979         -0.1101
  1458    0.2050    2.4360     0.1119         -0.0931
  1459    0.1860    1.8270     0.0879         -0.0981
  1460    0.1610    2.4360     0.0619         -0.0991
  1461    0.0880    2.0300     0.0449         -0.0431
  1462    0.1010    0.8120     0.0909         -0.0101
  1463    0.1250    0.8120     0.0019         -0.1231
  1464    0.1360    1.6240     0.0699         -0.0661
  1465    0.0390    0.4060     0.0009         -0.0381
  1466    0.0530    0.8120     0.0049         -0.0481
  1467    0.0760    1.2180     0.0149         -0.0611
  1468    0.1720    1.8270     0.0519         -0.1201
  1469    0.0320    0.6090     0.0109         -0.0211
  1470    0.0520    0.6090     0.0229         -0.0291
  1471    0.1280    1.0150     0.0129         -0.1151
  1472    0.1960    2.2330     0.1019         -0.0941
  1473    0.1460    2.2330     0.0629         -0.0831
  1474    0.0430    1.0150     0.0009         -0.0421
  1475    0.1240    4.0600     0.0109         -0.1131
  1476    0.1150    1.6240     0.0249         -0.0901
  1477    0.1480    3.6540     0.0029         -0.1451
  1478    0.1490    3.8570     0.0149         -0.1341
  1479    0.1650    1.8270     0.0379         -0.1271
  1480    0.1170    2.8420     0.0289         -0.0881
  1481    0.0690    2.0300     0.0069         -0.0621
  1482    0.1140    1.8270     0.0209         -0.0931
  1483    0.1190    2.0300     0.0549         -0.0641
  1484    0.1210    1.2180     0.0209         -0.1001
  1485    0.0700    0.4060     0.0169         -0.0531
  1486    0.0720    1.2180     0.0059         -0.0661
  1487    0.1350    0.8120     0.0479         -0.0871
  1488    0.1210    1.0150     0.0169         -0.1041
  1489    0.1030    0.8120     0.0759         -0.0271
  1490    0.1890    1.2180     0.0479         -0.1411
  1491    0.1600    0.8120     0.0609         -0.0991
  1492    0.0120    0.4060     0.0069         -0.0051
  1493    0.0960    1.2180     0.0309         -0.0651
  1494    0.1110    2.0300     0.0769         -0.0341
  1495    0.1040    1.4210     0.0739         -0.0301
  1496    0.0750    0.6090     0.0419         -0.0331
  1497    0.1260    1.4210     0.0919         -0.0341
  1498    0.2840   14.6160     0.2419         -0.0421
  1499    0.1720    4.2630     0.1669         -0.0051
  1500    0.1030    2.4360     0.0839         -0.0191
  1501    0.1450    6.6990     0.1259         -0.0191
  1502    0.2470    2.4360     0.1769         -0.0701
  1503    0.1660    1.4210     0.1299         -0.0361
  1504    0.0350    0.4060     0.0159         -0.0191
  1505    0.2730    1.6240     0.2089         -0.0641
  1506    0.1520    1.6240     0.1199         -0.0321
  1507    0.1950    1.6240     0.1419         -0.0531
  1508    0.1200    1.4210     0.0829         -0.0371
  1509    0.0620    0.8120     0.0449         -0.0171
  1510    0.0720    1.0150     0.0629         -0.0091
  1511    0.0690    0.8120     0.0509         -0.0181
  1512    0.1150    1.8270     0.0499         -0.0651
  1513    0.0650    0.6090     0.0409         -0.0241
  1514    0.0830    2.2330     0.0329         -0.0501
  1515    0.1940    2.0300     0.1079         -0.0861
  1516    0.1080    1.2180     0.0259         -0.0821
  1517    0.0970    1.2180     0.0269         -0.0701
  1518    0.1670    4.0600     0.0639         -0.1031
  1519    0.0740    1.4210     0.0059         -0.0681
  1520    0.1530    1.4210     0.0619         -0.0911
  1521    0.1680    1.6240     0.0389         -0.1291
  1522    0.1350    1.4210     0.0389         -0.0961
  1523    0.0790    0.8120     0.0169         -0.0621
  1524    0.0980    2.0300     0.0069         -0.0911
  1525    0.1630    1.4210     0.0719         -0.0911
  1526    0.0930    3.0450     0.0129         -0.0801
  1527    0.1420    0.8120     0.0309         -0.1111
  1528    0.1470    1.2180     0.0569         -0.0901
  1529    0.1290    1.2180     0.0389         -0.0901
  1530    0.1200    1.6240     0.0469         -0.0731
  1531    0.1620    1.0150     0.0819         -0.0801
  1532    0.0630    2.2330     0.0059         -0.0571
  1533    0.1020    1.4210     0.0459         -0.0561
  1534    0.0330    1.6240     0.0009         -0.0321
  1535    0.1420    1.2180     0.0639         -0.0781
  1536    0.1580    1.2180     0.0699         -0.0881
  1537    0.1570    1.6240     0.0969         -0.0601
  1538    0.1770    1.2180     0.0869         -0.0901
  1539    0.1010    1.6240     0.0309         -0.0701
  1540    0.0680    1.4210     0.0289         -0.0391
  1541    0.0200    0.8120     0.0079         -0.0121
  1542    0.0510    1.2180     0.0259         -0.0251
  1543    0.1110    1.2180     0.0649         -0.0461
  1544    0.1370    1.8270     0.0569         -0.0801
  1545    0.1350    1.4210     0.0769         -0.0581
  1546    0.0440    0.6090     0.0309         -0.0131
  1547    0.0870    1.2180     0.0569         -0.0301
  1548    0.1160    2.0300     0.0579         -0.0581
  1549    0.1320    0.8120     0.0999         -0.0321
  1550    0.1000    2.0300     0.0459         -0.0541
  1551    0.0860    2.6390     0.0609         -0.0251
  1552    0.0980    1.0150     0.0569         -0.0411
  1553    0.1060    1.0150     0.0599         -0.0461
  1554    0.0940    1.0150     0.0479         -0.0461
  1555    0.0750    1.0150     0.0429         -0.0321
  1556    0.1250    1.2180     0.0559         -0.0691
  1557    0.1290    1.4210     0.0489         -0.0801
  1558    0.1750    1.4210     0.1169         -0.0581
  1559    0.1070    1.2180     0.0359         -0.0711
  1560    0.1080    1.0150     0.0719         -0.0361
  1561    0.0410    0.6090     0.0209         -0.0201
  1562    0.0630    0.8120     0.0219         -0.0411
  1563    0.0500    0.4060     0.0089         -0.0411
  1564    0.0850    1.2180     0.0269         -0.0581
  1565    0.1220    2.4360     0.0609         -0.0611
  1566    0.0600    0.6090     0.0199         -0.0401
  1567    0.0420    1.0150     0.0249         -0.0171
  1568    0.0720    2.0300     0.0139         -0.0581
  1569    0.0770    1.8270     0.0209         -0.0561
  1570    0.1590    1.4210     0.0659         -0.0931
  1571    0.0360    0.8120     0.0029         -0.0331
  1572    0.1010    2.6390     0.0249         -0.0761
  1573    0.1250    1.2180     0.0219         -0.1031
  1574    0.1260    1.0150     0.0359         -0.0901
  1575    0.1070    2.0300     0.0249         -0.0821
  1576    0.0900    2.6390     0.0079         -0.0821
  1577    0.1190    2.2330     0.0369         -0.0821
  1578    0.0340    0.8120     0.0019         -0.0321
  1579    0.1290    2.2330     0.0409         -0.0881
  1580    0.1050    1.6240     0.0349         -0.0701
  1581    0.0660    1.0150     0.0059         -0.0601
  1582    0.1620    2.2330     0.0569         -0.1051
  1583    0.1910    1.4210     0.0639         -0.1271
  1584    0.0550    1.0150     0.0189         -0.0361
  1585    0.1670    1.2180     0.0449         -0.1221
  1586    0.0770    2.4360     0.0119         -0.0651
  1587    0.0710    0.8120     0.0349         -0.0361
  1588    0.1190    2.2330     0.0449         -0.0741
  1589    0.0530    1.8270     0.0049         -0.0481
  1590    0.0350    0.6090     0.0009         -0.0341
  1591    0.1630    1.2180     0.0369         -0.1261
  1592    0.0720    1.0150     0.0149         -0.0571
  1593    0.0670    1.2180     0.0329         -0.0341
  1594    0.0640    1.0150     0.0079         -0.0561
  1595    0.0780    1.6240     0.0179         -0.0601
  1596    0.0420    0.8120     0.0109         -0.0311
  1597    0.0760    0.6090     0.0549         -0.0211
  1598    0.0790    0.8120     0.0189         -0.0601
  1599    0.0670    1.0150     0.0289         -0.0381
  1600    0.0950    0.8120     0.0589         -0.0361
  1601    0.0450    1.2180     0.0049         -0.0401
  1602    0.0910    0.8120     0.0669         -0.0241
  1603    0.0630    0.8120     0.0249         -0.0381
  1604    0.0630    1.2180     0.0249         -0.0381
  1605    0.0640    1.0150     0.0589         -0.0051
  1606    0.0230    0.4060     0.0169         -0.0061
  1607    0.0440    0.8120     0.0169         -0.0271
  1608    0.0890    1.2180     0.0569         -0.0321
  1609    0.1010    1.0150     0.0629         -0.0381
  1610    0.0880    1.8270     0.0539         -0.0341
  1611    0.0500    0.8120     0.0369         -0.0131
  1612    0.0520    1.2180     0.0359         -0.0161
  1613    0.1300    1.0150     0.0829         -0.0471
  1614    0.1150    1.4210     0.0809         -0.0341
